TRACE, 27 Dec 2022 13:08:39, cbf.utils.Configuration,Configuration,"Loading configuration from ",C:\workspace\Sample\Adapt_CBF_1.0/Resources/MasterConfig.xml

TRACE, 27 Dec 2022 13:08:39, cbf.utils.Configuration,Configuration,"Variable added ",ExcelTestCaseFactory,"{ classname = cbfx.factory.test.ExcelTestCaseFactory , parameters = {enableStepSelection=TBD, folderpath=, enableIterationSelection=TBD} }"
TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(ReusableTemenosModule-References-)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(ReusableTemenosModule-References.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file References.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModule/References.xlsx,Plan/Data/ReusableTemenosModule

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = ReusableTemenosModule ; componentId = 7 ; offlineRowId = Row - 561 ; componentCode = TemenosLaunchLogin ; stepName = Summary   Launches the browser and Login Temenos Application ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(ReusableTemenosModule-63-Row - 458)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(ReusableTemenosModule-63.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 63.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModule/63.xlsx,Plan/Data/ReusableTemenosModule

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = ReusableTemenosModule ; componentId = 63 ; offlineRowId = Row - 458 ; componentCode = act_RunVersion ; stepName = Enters and executes the version query ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(New-2216-Row - 135)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(New-2216.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 2216.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/New/2216.xlsx,Plan/Data/New

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-NewData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-NewData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/NewData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(New-References-)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(New-References.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file References.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/New/References.xlsx,Plan/Data/New

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-NewData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-NewData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/NewData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = New ; componentId = 2216 ; offlineRowId = Row - 135 ; componentCode = switchWindow ; stepName = Summary ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(Mis_Deals-3448-Row - 100)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(Mis_Deals-3448.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 3448.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Mis_Deals/3448.xlsx,Plan/Data/Mis_Deals

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-Mis_DealsData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-Mis_DealsData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Mis_DealsData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(Mis_Deals-References-)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(Mis_Deals-References.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file References.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Mis_Deals/References.xlsx,Plan/Data/Mis_Deals

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-Mis_DealsData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-Mis_DealsData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Mis_DealsData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = Mis_Deals ; componentId = 3448 ; offlineRowId = Row - 100 ; componentCode = fill_TransactionrefId ; stepName = Summary ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(TradeFinance-3876-_DefaultCompRow)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(TradeFinance-3876.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 3876.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/TradeFinance/3876.xlsx,Plan/Data/TradeFinance

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-TradeFinanceData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-TradeFinanceData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/TradeFinanceData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(TradeFinance-References-)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(TradeFinance-References.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file References.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/TradeFinance/References.xlsx,Plan/Data/TradeFinance

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-TradeFinanceData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-TradeFinanceData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/TradeFinanceData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = TradeFinance ; componentId = 3876 ; offlineRowId = _DefaultCompRow ; componentCode = act_click_view ; stepName = Summary ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(Common-5050-_DefaultCompRow)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(Common-5050.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 5050.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Common/5050.xlsx,Plan/Data/Common

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-CommonData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-CommonData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/CommonData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(Common-References-)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(Common-References.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file References.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/Common/References.xlsx,Plan/Data/Common

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-CommonData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-CommonData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/CommonData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = Common ; componentId = 5050 ; offlineRowId = _DefaultCompRow ; componentCode = act_BranchGstin ; stepName = Summary ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(ReusableTemenosModule-2631-Row - 607)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(ReusableTemenosModule-2631.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 2631.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModule/2631.xlsx,Plan/Data/ReusableTemenosModule

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = ReusableTemenosModule ; componentId = 2631 ; offlineRowId = Row - 607 ; componentCode = CloseAllWindows ; stepName = Summary ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(ReusableTemenosModule-20-_DefaultCompRow)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(ReusableTemenosModule-20.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 20.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModule/20.xlsx,Plan/Data/ReusableTemenosModule

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = ReusableTemenosModule ; componentId = 20 ; offlineRowId = _DefaultCompRow ; componentCode = act_Logout ; stepName = Logs out of Temenos ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,SelectRows(ReusableTemenosModule-7-Row - 561)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(ReusableTemenosModule-7.xlsx)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,"Data file 7.xlsx does not exists. ",C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModule/7.xlsx,Plan/Data/ReusableTemenosModule

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.data.ExcelDataFactory,ExcelDataFactory,TryFilePath(-ReusableTemenosModuleData.xls)=C:\workspace\Sample\Adapt_CBF_1.0\Projects\C_2412/Plan/Data/ReusableTemenosModuleData.xls

TRACE, 27 Dec 2022 13:08:43, cbfx.factory.test.ExcelDeserializer,ExcelDeserializer,Step added:{ moduleCode = ReusableTemenosModule ; componentId = 7 ; offlineRowId = Row - 561 ; componentCode = TemenosLaunchLogin ; stepName = Summary   Launches the browser and Login Temenos Application ; abortTestIfUnexpected = true ; inlineRowId =  ; _selectYN = Y }:#0

